softCollide,clusterLabelDrag,calledBy,3
clickPull,softCollide,calls,3
softCollide,clickPull,calledBy,3
startNeighborGather,softCollide,calls,3
softCollide,startNeighborGather,calledBy,3
startSpacePull,softCollide,calls,3
softCollide,startSpacePull,calledBy,3
springLoop,animateToPositions,shared,1
springLoop,clusterLabelDrag,shared,1
springLoop,growClusterImportance,shared,1
springLoop,applyClusterImportance,shared,1
springLoop,renderPositions,calls,3
renderPositions,springLoop,calledBy,3
springLoop,attractorLoop,shared,1
springLoop,clickPull,shared,1
springLoop,startXForces,shared,1
springLoop,startZTimeTravel,shared,1
springLoop,repulseFromPoint,shared,1
springLoop,dismissNodeToT0,shared,1
springLoop,startNeighborGather,shared,1
springLoop,startClusterGather,shared,2
springLoop,startIntraClusterGather,shared,2
springLoop,startSpacePull,shared,1
_buildCollisionGrid,_nearbyNodes,shared,1
clickPull,_buildCollisionGrid,calls,3
_buildCollisionGrid,clickPull,calledBy,3
startNeighborGather,_buildCollisionGrid,calls,3
_buildCollisionGrid,startNeighborGather,calledBy,3
startSpacePull,_buildCollisionGrid,calls,3
_buildCollisionGrid,startSpacePull,calledBy,3
clickPull,_nearbyNodes,calls,3
_nearbyNodes,clickPull,calledBy,3
startNeighborGather,_nearbyNodes,calls,3
_nearbyNodes,startNeighborGather,calledBy,3
startSpacePull,_nearbyNodes,calls,3
_nearbyNodes,startSpacePull,calledBy,3
createUserCluster,deleteUserCluster,shared,2
createUserCluster,deleteUserCluster,sharedWrites,1
createUserCluster,getPullAdjacency,shared,1
createUserCluster,edgeOpacity,shared,1
createUserCluster,updateEdgeOpacities,shared,1
createUserCluster,applySemanticZoom,shared,1
createUserCluster,applySemanticZoom,importance,7
createUserCluster,setupNodeCircle,shared,1
createUserCluster,renderIncremental,shared,2
createUserCluster,renderGraph,shared,1
createUserCluster,renderGraph,importance,8
createUserCluster,renderHulls,shared,1
createUserCluster,renderUserClusters,shared,2
createUserCluster,renderUserClusterLegend,shared,2
createUserCluster,reduceClusterImportance,shared,1
createUserCluster,growClusterImportance,shared,1
createUserCluster,computeMetaLinks,shared,1
createUserCluster,renderPositions,shared,1
createUserCluster,renderPositions,importance,7
createUserCluster,applyContextualEdgeWeights,shared,1
createUserCluster,selectNode,shared,1
createUserCluster,selectNode,importance,7
createUserCluster,attractorLoop,shared,1
createUserCluster,attractorLoop,importance,7
createUserCluster,clickPull,shared,1
createUserCluster,lockSelectedNodes,shared,1
createUserCluster,startXForces,shared,1
createUserCluster,stopXForces,shared,1
createUserCluster,stopZTimeTravel,shared,1
createUserCluster,getTraceNeighbors,shared,1
createUserCluster,startTrace,shared,1
createUserCluster,traceLoop,shared,1
createUserCluster,resumeTrace,shared,1
createUserCluster,repulseFromPoint,shared,1
createUserCluster,startNeighborGather,shared,1
createUserCluster,stopNeighborGather,shared,1
createUserCluster,startClusterGather,shared,1
createUserCluster,startSpacePull,shared,1
createUserCluster,stopSpacePull,shared,1
createUserCluster,rebuild,shared,1
createUserCluster,rebuild,importance,8
createUserCluster,connectGraphSSE,shared,1
createUserCluster,connectStreamSSE,shared,2
createUserCluster,applyFocus,shared,1
createUserCluster,applyFocus,importance,7
createUserCluster,loadAndAnalyze,calls,3
loadAndAnalyze,createUserCluster,calledBy,3
createUserCluster,loadAndAnalyze,shared,1
createUserCluster,loadAndAnalyze,sharedWrites,1
createUserCluster,loadAndAnalyze,importance,8
createUserCluster,initDataPipeline,shared,1
renderUserClusterLegend,deleteUserCluster,calls,3
deleteUserCluster,renderUserClusterLegend,calledBy,3
deleteUserCluster,connectGraphSSE,shared,1
deleteUserCluster,loadAndAnalyze,calls,3
loadAndAnalyze,deleteUserCluster,calledBy,3
deleteUserCluster,loadAndAnalyze,shared,1
deleteUserCluster,loadAndAnalyze,sharedWrites,1
deleteUserCluster,initDataPipeline,shared,1
loadSpatialMemory,saveSpatialMemory,shared,2
loadSpatialMemory,pushArrangement,shared,3
loadSpatialMemory,pushArrangement,sharedWrites,2
loadSpatialMemory,pushArrangement,importance,7
loadSpatialMemory,navigateArrangement,shared,2
loadSpatialMemory,navigateArrangement,sharedWrites,1
loadSpatialMemory,enterComparisonMode,shared,1
loadSpatialMemory,trackClickCoOccurrence,shared,1
loadSpatialMemory,trackDragProximity,shared,1
loadSpatialMemory,updateArrNav,shared,2
loadSpatialMemory,navigateToArrangement,shared,2
loadSpatialMemory,navigateToArrangement,sharedWrites,1
loadSpatialMemory,renderGraph,shared,1
loadSpatialMemory,renderGraph,importance,8
loadSpatialMemory,startZTimeTravel,shared,2
loadSpatialMemory,startZTimeTravel,sharedWrites,1
loadSpatialMemory,reLayout,shared,1
initDataPipeline,loadSpatialMemory,calls,3
loadSpatialMemory,initDataPipeline,calledBy,3
loadSpatialMemory,initDataPipeline,shared,1
pushArrangement,saveSpatialMemory,calls,3
saveSpatialMemory,pushArrangement,calledBy,3
saveSpatialMemory,pushArrangement,shared,1
saveSpatialMemory,navigateArrangement,shared,1
saveSpatialMemory,enterComparisonMode,shared,1
trackClickCoOccurrence,saveSpatialMemory,calls,3
saveSpatialMemory,trackClickCoOccurrence,calledBy,3
saveSpatialMemory,trackClickCoOccurrence,shared,1
trackDragProximity,saveSpatialMemory,calls,3
saveSpatialMemory,trackDragProximity,calledBy,3
saveSpatialMemory,trackDragProximity,shared,1
saveSpatialMemory,updateArrNav,shared,1
saveSpatialMemory,navigateToArrangement,shared,1
saveSpatialMemory,renderGraph,shared,1
saveSpatialMemory,startZTimeTravel,shared,1
saveSpatialMemory,reLayout,shared,1
saveSpatialMemory,initDataPipeline,shared,1
pushArrangement,generateArrangementLabel,calls,3
generateArrangementLabel,pushArrangement,calledBy,3
pushArrangement,navigateArrangement,shared,3
pushArrangement,navigateArrangement,sharedWrites,1
pushArrangement,enterComparisonMode,shared,1
pushArrangement,trackClickCoOccurrence,shared,2
pushArrangement,trackDragProximity,shared,3
pushArrangement,updateArrNav,calls,3
updateArrNav,pushArrangement,calledBy,3
pushArrangement,updateArrNav,shared,2
pushArrangement,navigateToArrangement,shared,3
pushArrangement,navigateToArrangement,sharedWrites,1
pushArrangement,animateToPositions,shared,1
pushArrangement,animateToPositions,importance,7
pushArrangement,renderIncremental,shared,1
renderGraph,pushArrangement,calls,3
pushArrangement,renderGraph,calledBy,3
pushArrangement,renderGraph,shared,2
pushArrangement,renderGraph,importance,8
pushArrangement,renderHulls,shared,1
pushArrangement,renderUserClusters,shared,1
clusterLabelDrag,pushArrangement,calls,3
pushArrangement,clusterLabelDrag,calledBy,3
pushArrangement,clusterLabelDrag,shared,1
pushArrangement,getClusterImportance,shared,1
pushArrangement,restoreClusterImportance,shared,1
pushArrangement,applyAllClusterImportanceVisuals,shared,1
pushArrangement,applyLerpedClusterImportanceVisuals,shared,1
pushArrangement,lerpClusterImportance,shared,2
reduceClusterImportance,pushArrangement,calls,3
pushArrangement,reduceClusterImportance,calledBy,3
pushArrangement,reduceClusterImportance,shared,1
growClusterImportance,pushArrangement,calls,3
pushArrangement,growClusterImportance,calledBy,3
pushArrangement,growClusterImportance,shared,2
pushArrangement,applyClusterImportance,shared,1
pushArrangement,rebuildClusterMemberCache,shared,1
pushArrangement,computeClusterLabelPlacement,shared,1
pushArrangement,renderClusterLabels,shared,1
pushArrangement,computeMetaLinks,shared,1
pushArrangement,clusterCentroid,shared,1
pushArrangement,renderPositions,shared,1
pushArrangement,renderPositions,importance,7
pushArrangement,applyContextualEdgeWeights,shared,1
pushArrangement,selectNode,shared,1
pushArrangement,selectNode,importance,7
pushArrangement,attractorLoop,shared,1
pushArrangement,attractorLoop,importance,7
clickPull,pushArrangement,calls,3
pushArrangement,clickPull,calledBy,3
pushArrangement,clickPull,shared,1
lockAttractor,pushArrangement,calls,3
pushArrangement,lockAttractor,calledBy,3
pushArrangement,lockAttractor,shared,1
pushArrangement,startXForces,shared,1
stopXForces,pushArrangement,calls,3
pushArrangement,stopXForces,calledBy,3
pushArrangement,startZTimeTravel,shared,5
pushArrangement,startZTimeTravel,sharedWrites,1
stopZTimeTravel,pushArrangement,calls,3
pushArrangement,stopZTimeTravel,calledBy,3
pushArrangement,stopZTimeTravel,shared,1
pushArrangement,startTrace,shared,2
pushArrangement,traceLoop,shared,1
pushArrangement,resumeTrace,shared,1
repulseFromPoint,pushArrangement,calls,3
pushArrangement,repulseFromPoint,calledBy,3
pushArrangement,repulseFromPoint,shared,1
pushArrangement,startNeighborGather,shared,1
stopNeighborGather,pushArrangement,calls,3
pushArrangement,stopNeighborGather,calledBy,3
pushArrangement,stopNeighborGather,shared,1
pushArrangement,clusterBounds,shared,1
pushArrangement,clusterIslands,shared,1
pushArrangement,startClusterGather,shared,1
stopClusterGather,pushArrangement,calls,3
pushArrangement,stopClusterGather,calledBy,3
pushArrangement,stopClusterGather,shared,1
pushArrangement,startIntraClusterGather,shared,1
stopIntraClusterGather,pushArrangement,calls,3
pushArrangement,stopIntraClusterGather,calledBy,3
pushArrangement,stopIntraClusterGather,shared,1
pushArrangement,startSpacePull,shared,1
stopSpacePull,pushArrangement,calls,3
pushArrangement,stopSpacePull,calledBy,3
reLayout,pushArrangement,calls,3
pushArrangement,reLayout,calledBy,3
pushArrangement,reLayout,shared,2
pushArrangement,connectStreamSSE,shared,1
navigateArrangement,enterComparisonMode,calls,3
enterComparisonMode,navigateArrangement,calledBy,3
navigateArrangement,enterComparisonMode,shared,3
navigateArrangement,exitComparisonMode,calls,3
exitComparisonMode,navigateArrangement,calledBy,3
navigateArrangement,exitComparisonMode,shared,1
navigateArrangement,trackClickCoOccurrence,shared,1
navigateArrangement,trackDragProximity,shared,1
navigateArrangement,updateArrNav,calls,3
updateArrNav,navigateArrangement,calledBy,3
navigateArrangement,updateArrNav,shared,2
navigateArrangement,navigateToArrangement,shared,7
navigateArrangement,navigateToArrangement,sharedWrites,1
navigateArrangement,animateToPositions,calls,3
animateToPositions,navigateArrangement,calledBy,3
navigateArrangement,renderGraph,shared,1
navigateArrangement,restoreClusterImportance,calls,3
restoreClusterImportance,navigateArrangement,calledBy,3
navigateArrangement,startZTimeTravel,shared,3
navigateArrangement,startZTimeTravel,sharedWrites,1
navigateArrangement,reLayout,shared,2
enterComparisonMode,exitComparisonMode,shared,3
enterComparisonMode,exitComparisonMode,sharedWrites,3
enterComparisonMode,computeComparisonPositions,calls,3
computeComparisonPositions,enterComparisonMode,calledBy,3
enterComparisonMode,trackClickCoOccurrence,shared,1
enterComparisonMode,trackDragProximity,shared,1
enterComparisonMode,updateArrNav,shared,1
enterComparisonMode,navigateToArrangement,shared,3
enterComparisonMode,animateToPositions,calls,3
animateToPositions,enterComparisonMode,calledBy,3
enterComparisonMode,renderGraph,shared,1
enterComparisonMode,startZTimeTravel,shared,1
enterComparisonMode,reLayout,shared,2
navigateToArrangement,exitComparisonMode,calls,3
exitComparisonMode,navigateToArrangement,calledBy,3
exitComparisonMode,navigateToArrangement,shared,1
trackClickCoOccurrence,trackDragProximity,shared,2
trackClickCoOccurrence,updateArrNav,shared,1
trackClickCoOccurrence,navigateToArrangement,shared,1
setupNodeCircle,trackClickCoOccurrence,calls,3
trackClickCoOccurrence,setupNodeCircle,calledBy,3
trackClickCoOccurrence,renderGraph,shared,1
trackClickCoOccurrence,startZTimeTravel,shared,1
trackClickCoOccurrence,reLayout,shared,1
trackDragProximity,updateArrNav,shared,1
trackDragProximity,navigateToArrangement,shared,1
trackDragProximity,animateToPositions,shared,1
trackDragProximity,renderIncremental,shared,1
trackDragProximity,renderGraph,shared,2
trackDragProximity,renderHulls,shared,1
trackDragProximity,renderUserClusters,shared,1
trackDragProximity,clusterLabelDrag,shared,1
trackDragProximity,applyAllClusterImportanceVisuals,shared,1
trackDragProximity,applyLerpedClusterImportanceVisuals,shared,1
trackDragProximity,lerpClusterImportance,shared,1
trackDragProximity,growClusterImportance,shared,1
trackDragProximity,applyClusterImportance,shared,1
trackDragProximity,rebuildClusterMemberCache,shared,1
trackDragProximity,computeClusterLabelPlacement,shared,1
trackDragProximity,renderClusterLabels,shared,1
trackDragProximity,computeMetaLinks,shared,1
trackDragProximity,clusterCentroid,shared,1
trackDragProximity,renderPositions,shared,1
trackDragProximity,applyContextualEdgeWeights,shared,1
trackDragProximity,attractorLoop,shared,1
trackDragProximity,clickPull,shared,1
trackDragProximity,lockAttractor,shared,1
trackDragProximity,startXForces,shared,1
trackDragProximity,startZTimeTravel,shared,2
trackDragProximity,stopZTimeTravel,shared,1
trackDragProximity,startTrace,shared,1
trackDragProximity,traceLoop,shared,1
trackDragProximity,resumeTrace,shared,1
trackDragProximity,repulseFromPoint,shared,1
trackDragProximity,startNeighborGather,shared,1
trackDragProximity,stopNeighborGather,shared,1
trackDragProximity,clusterBounds,shared,1
trackDragProximity,clusterIslands,shared,1
trackDragProximity,startClusterGather,shared,1
trackDragProximity,stopClusterGather,shared,1
trackDragProximity,startIntraClusterGather,shared,1
trackDragProximity,stopIntraClusterGather,shared,1
trackDragProximity,startSpacePull,shared,1
trackDragProximity,reLayout,shared,2
trackDragProximity,connectStreamSSE,shared,1
navigateToArrangement,updateArrNav,calls,3
updateArrNav,navigateToArrangement,calledBy,3
updateArrNav,navigateToArrangement,shared,2
updateArrNav,renderGraph,shared,1
startZTimeTravel,updateArrNav,calls,3
updateArrNav,startZTimeTravel,calledBy,3
updateArrNav,startZTimeTravel,shared,2
updateArrNav,reLayout,shared,1
navigateToArrangement,animateToPositions,calls,3
animateToPositions,navigateToArrangement,calledBy,3
navigateToArrangement,renderGraph,shared,1
navigateToArrangement,restoreClusterImportance,calls,3
restoreClusterImportance,navigateToArrangement,calledBy,3
navigateToArrangement,startZTimeTravel,shared,3
navigateToArrangement,startZTimeTravel,sharedWrites,1
navigateToArrangement,reLayout,shared,2
loadAndAnalyze,hashStr,calls,3
hashStr,loadAndAnalyze,calledBy,3
parseCodemap,edgeOpacity,shared,1
parseCodemap,buildGraph,shared,1
parseCodemap,buildGraph,importance,9
parseCodemap,renderUserClusters,shared,1
parseCodemap,renderUserClusterLegend,shared,1
parseCodemap,computeMetaLinks,shared,1
parseCodemap,connectStreamSSE,shared,1
loadAndAnalyze,parseCodemap,calls,3
parseCodemap,loadAndAnalyze,calledBy,3
parseCodemap,loadAndAnalyze,shared,1
parseCodemap,loadAndAnalyze,importance,9
loadAndAnalyze,extractJS,calls,3
extractJS,loadAndAnalyze,calledBy,3
extractJS,loadAndAnalyze,importance,9
analyzeCode,collectDeclNames,calls,3
collectDeclNames,analyzeCode,calledBy,3
analyzeCode,collectDeclNames,shared,1
analyzeCode,analyzeFunction,calls,3
analyzeFunction,analyzeCode,calledBy,3
analyzeCode,analyzeFunction,shared,1
analyzeCode,analyzeFunction,importance,8
loadAndAnalyze,analyzeCode,calls,3
analyzeCode,loadAndAnalyze,calledBy,3
analyzeCode,loadAndAnalyze,importance,9
analyzeFunction,collectDeclNames,calls,3
collectDeclNames,analyzeFunction,calledBy,3
collectDeclNames,analyzeFunction,shared,1
computeAffinities,tokenizeName,calls,3
tokenizeName,computeAffinities,calledBy,3
buildGraph,tokenizeName,calls,3
tokenizeName,buildGraph,calledBy,3
clusterFunctions,nameClusters,shared,2
rebuild,clusterFunctions,calls,3
clusterFunctions,rebuild,calledBy,3
clusterFunctions,rebuild,importance,8
clusterFunctions,connectStreamSSE,shared,1
clusterFunctions,loadAndAnalyze,shared,2
clusterFunctions,loadAndAnalyze,importance,9
rebuild,nameClusters,calls,3
nameClusters,rebuild,calledBy,3
nameClusters,connectStreamSSE,shared,1
nameClusters,loadAndAnalyze,shared,2
computeAffinities,buildGraph,shared,2
computeAffinities,buildGraph,importance,9
rebuild,computeAffinities,calls,3
computeAffinities,rebuild,calledBy,3
computeAffinities,rebuild,importance,9
getEnabledEdgeLayers,initPullLayerUI,shared,2
getEnabledEdgeLayers,getPullAdjacency,shared,1
getEnabledEdgeLayers,edgeOpacity,shared,1
buildGraph,getEnabledEdgeLayers,calls,3
getEnabledEdgeLayers,buildGraph,calledBy,3
getEnabledEdgeLayers,renderIncremental,shared,1
getEnabledEdgeLayers,renderGraph,shared,1
getEnabledEdgeLayers,applyContextualEdgeWeights,shared,1
getTraceNeighbors,getEnabledEdgeLayers,calls,3
getEnabledEdgeLayers,getTraceNeighbors,calledBy,3
getEnabledEdgeLayers,getTraceNeighbors,shared,1
getEnabledEdgeLayers,startTrace,shared,1
getEnabledEdgeLayers,traceLoop,shared,1
initPullLayerUI,getPullAdjacency,shared,1
initPullLayerUI,edgeOpacity,shared,2
initPullLayerUI,updateEdgeOpacities,calls,3
updateEdgeOpacities,initPullLayerUI,calledBy,3
initPullLayerUI,renderIncremental,shared,1
initPullLayerUI,renderGraph,shared,1
initPullLayerUI,applyContextualEdgeWeights,shared,1
initPullLayerUI,getTraceNeighbors,shared,1
initPullLayerUI,startTrace,shared,1
initPullLayerUI,traceLoop,shared,1
initPullLayerUI,rebuild,calls,3
rebuild,initPullLayerUI,calledBy,3
initPullLayerUI,connectStreamSSE,shared,1
initPullLayerUI,loadAndAnalyze,shared,1
getPullAdjacency,edgeOpacity,shared,2
getPullAdjacency,updateEdgeOpacities,shared,1
getPullAdjacency,applySemanticZoom,shared,1
getPullAdjacency,setupNodeCircle,shared,1
getPullAdjacency,renderIncremental,shared,1
getPullAdjacency,renderGraph,shared,1
getPullAdjacency,renderUserClusters,shared,1
getPullAdjacency,renderUserClusterLegend,shared,1
getPullAdjacency,computeMetaLinks,shared,1
getPullAdjacency,renderPositions,shared,1
getPullAdjacency,applyContextualEdgeWeights,shared,2
attractorLoop,getPullAdjacency,calls,3
getPullAdjacency,attractorLoop,calledBy,3
getPullAdjacency,attractorLoop,shared,1
clickPull,getPullAdjacency,calls,3
getPullAdjacency,clickPull,calledBy,3
getPullAdjacency,clickPull,shared,1
getPullAdjacency,lockSelectedNodes,shared,1
getPullAdjacency,startXForces,shared,1
getPullAdjacency,stopXForces,shared,1
getPullAdjacency,stopZTimeTravel,shared,1
getPullAdjacency,getTraceNeighbors,shared,1
getPullAdjacency,startTrace,shared,1
getPullAdjacency,traceLoop,shared,1
getPullAdjacency,resumeTrace,shared,1
getPullAdjacency,repulseFromPoint,shared,1
startNeighborGather,getPullAdjacency,calls,3
getPullAdjacency,startNeighborGather,calledBy,3
getPullAdjacency,startNeighborGather,shared,1
getPullAdjacency,stopNeighborGather,shared,1
getPullAdjacency,startClusterGather,shared,1
getPullAdjacency,startSpacePull,shared,1
getPullAdjacency,stopSpacePull,shared,1
getPullAdjacency,connectStreamSSE,shared,1
getPullAdjacency,applyFocus,shared,1
updateEdgeOpacities,edgeOpacity,calls,3
edgeOpacity,updateEdgeOpacities,calledBy,3
edgeOpacity,updateEdgeOpacities,shared,1
edgeOpacity,buildGraph,shared,1
edgeOpacity,initSVG,shared,1
applySemanticZoom,edgeOpacity,calls,3
edgeOpacity,applySemanticZoom,calledBy,3
edgeOpacity,applySemanticZoom,shared,2
edgeOpacity,setupNodeCircle,shared,1
edgeOpacity,renderIncremental,shared,1
renderGraph,edgeOpacity,calls,3
edgeOpacity,renderGraph,calledBy,3
edgeOpacity,renderGraph,shared,1
edgeOpacity,renderUserClusters,shared,1
edgeOpacity,renderUserClusterLegend,shared,1
edgeOpacity,computeClusterLabelPlacement,shared,1
edgeOpacity,applyClusterLabelPlacements,shared,1
edgeOpacity,computeMetaLinks,shared,2
edgeOpacity,renderPositions,shared,1
edgeOpacity,applyContextualEdgeWeights,shared,2
edgeOpacity,attractorLoop,shared,2
edgeOpacity,clickPull,shared,2
edgeOpacity,lockSelectedNodes,shared,1
edgeOpacity,startXForces,shared,1
edgeOpacity,stopXForces,shared,1
edgeOpacity,stopZTimeTravel,shared,1
edgeOpacity,getTraceNeighbors,shared,1
edgeOpacity,startTrace,shared,1
edgeOpacity,traceLoop,shared,1
edgeOpacity,resumeTrace,shared,1
edgeOpacity,repulseFromPoint,shared,1
edgeOpacity,startNeighborGather,shared,2
edgeOpacity,stopNeighborGather,shared,1
edgeOpacity,startClusterGather,shared,1
edgeOpacity,startSpacePull,shared,2
edgeOpacity,stopSpacePull,shared,1
edgeOpacity,connectStreamSSE,shared,2
edgeOpacity,applyFocus,shared,1
edgeOpacity,loadAndAnalyze,shared,1
updateEdgeOpacities,initSVG,shared,1
updateEdgeOpacities,applySemanticZoom,shared,3
updateEdgeOpacities,setupNodeCircle,shared,1
updateEdgeOpacities,renderIncremental,shared,2
updateEdgeOpacities,renderGraph,shared,3
updateEdgeOpacities,renderUserClusters,shared,1
updateEdgeOpacities,renderUserClusterLegend,shared,1
updateEdgeOpacities,computeMetaLinks,shared,1
updateEdgeOpacities,renderPositions,shared,2
updateEdgeOpacities,applyContextualEdgeWeights,shared,2
updateEdgeOpacities,attractorLoop,shared,1
updateEdgeOpacities,clickPull,shared,1
updateEdgeOpacities,lockSelectedNodes,shared,1
updateEdgeOpacities,startXForces,shared,1
updateEdgeOpacities,stopXForces,shared,1
updateEdgeOpacities,stopZTimeTravel,shared,1
updateEdgeOpacities,getTraceNeighbors,shared,1
updateEdgeOpacities,clearTraceVisuals,shared,1
updateEdgeOpacities,startTrace,shared,2
updateEdgeOpacities,traceLoop,shared,2
updateEdgeOpacities,resumeTrace,shared,1
updateEdgeOpacities,repulseFromPoint,shared,1
updateEdgeOpacities,startNeighborGather,shared,1
updateEdgeOpacities,stopNeighborGather,shared,1
updateEdgeOpacities,startClusterGather,shared,1
updateEdgeOpacities,startSpacePull,shared,1
updateEdgeOpacities,stopSpacePull,shared,1
updateEdgeOpacities,connectStreamSSE,shared,2
updateEdgeOpacities,applyFocus,shared,2
buildGraph,setupNodeCircle,shared,1
buildGraph,renderIncremental,shared,1
buildGraph,renderGraph,shared,1
buildGraph,renderGraph,importance,10
buildGraph,renderHulls,shared,1
buildGraph,renderUserClusters,shared,1
buildGraph,renderUserClusterLegend,shared,1
buildGraph,computeMetaLinks,shared,2
buildGraph,affinityBarsHTML,shared,1
buildGraph,structBarsHTML,shared,1
buildGraph,getTraceNeighbors,shared,1
rebuild,buildGraph,calls,3
buildGraph,rebuild,calledBy,3
buildGraph,rebuild,importance,9
buildGraph,connectStreamSSE,shared,2
buildGraph,loadAndAnalyze,shared,1
buildGraph,loadAndAnalyze,importance,10
computeLayout,layoutClusterInternal,calls,3
layoutClusterInternal,computeLayout,calledBy,3
computeLayout,layoutClusterInternal,importance,9
computeLayout,packClusters,calls,3
packClusters,computeLayout,calledBy,3
computeLayout,packClusters,importance,9
computeLayout,warmRestart,calls,3
warmRestart,computeLayout,calledBy,3
renderGraph,computeLayout,calls,3
computeLayout,renderGraph,calledBy,3
computeLayout,renderGraph,importance,10
reLayout,computeLayout,calls,3
computeLayout,reLayout,calledBy,3
warmRestart,animateToPositions,shared,1
warmRestart,setupNodeCircle,shared,1
warmRestart,renderGraph,shared,1
warmRestart,clusterLabelDrag,shared,1
warmRestart,growClusterImportance,shared,1
warmRestart,applyClusterImportance,shared,1
warmRestart,clickPull,shared,1
warmRestart,lockAttractor,shared,1
warmRestart,lockSelectedNodes,shared,1
warmRestart,stopXForces,shared,1
warmRestart,stopZTimeTravel,shared,1
warmRestart,repulseFromPoint,shared,1
warmRestart,dismissNodeToT0,shared,1
warmRestart,stopNeighborGather,shared,1
warmRestart,startClusterGather,shared,1
warmRestart,stopClusterGather,shared,1
warmRestart,stopIntraClusterGather,shared,1
warmRestart,stopSpacePull,shared,1
warmRestart,connectStreamSSE,shared,1
animateToPositions,setupNodeCircle,shared,1
animateToPositions,renderIncremental,shared,1
animateToPositions,renderGraph,shared,2
animateToPositions,renderGraph,importance,8
animateToPositions,renderHulls,shared,1
animateToPositions,renderUserClusters,shared,1
animateToPositions,clusterLabelDrag,shared,3
animateToPositions,applyAllClusterImportanceVisuals,shared,1
animateToPositions,applyLerpedClusterImportanceVisuals,shared,1
animateToPositions,lerpClusterImportance,shared,1
animateToPositions,growClusterImportance,shared,3
animateToPositions,applyClusterImportance,shared,3
animateToPositions,rebuildClusterMemberCache,shared,1
animateToPositions,computeClusterLabelPlacement,shared,1
animateToPositions,renderClusterLabels,shared,1
animateToPositions,computeMetaLinks,shared,1
animateToPositions,clusterCentroid,shared,1
animateToPositions,renderPositions,calls,3
renderPositions,animateToPositions,calledBy,3
animateToPositions,renderPositions,shared,1
animateToPositions,renderPositions,importance,7
animateToPositions,applyContextualEdgeWeights,shared,1
animateToPositions,attractorLoop,shared,2
animateToPositions,attractorLoop,importance,7
animateToPositions,clickPull,shared,3
animateToPositions,lockAttractor,shared,2
animateToPositions,lockSelectedNodes,shared,1
animateToPositions,startXForces,shared,3
animateToPositions,startXForces,sharedWrites,1
animateToPositions,stopXForces,shared,1
animateToPositions,startZTimeTravel,shared,2
animateToPositions,stopZTimeTravel,shared,2
animateToPositions,startTrace,shared,1
animateToPositions,traceLoop,shared,1
animateToPositions,resumeTrace,shared,1
animateToPositions,repulseFromPoint,shared,3
animateToPositions,dismissNodeToT0,shared,2
animateToPositions,startNeighborGather,shared,2
animateToPositions,stopNeighborGather,shared,2
animateToPositions,clusterBounds,shared,1
animateToPositions,clusterIslands,shared,1
animateToPositions,startClusterGather,shared,3
animateToPositions,stopClusterGather,shared,2
animateToPositions,startIntraClusterGather,shared,2
animateToPositions,stopIntraClusterGather,shared,2
animateToPositions,startSpacePull,shared,2
animateToPositions,stopSpacePull,shared,1
reLayout,animateToPositions,calls,3
animateToPositions,reLayout,calledBy,3
animateToPositions,reLayout,shared,1
animateToPositions,connectStreamSSE,shared,2
initSVG,applySemanticZoom,calls,3
applySemanticZoom,initSVG,calledBy,3
initSVG,applySemanticZoom,shared,6
initSVG,applySemanticZoom,importance,8
initSVG,setupNodeCircle,shared,1
initSVG,renderIncremental,shared,5
